date,vsf,eb,edo,eco2,tg,p
2202,0.06605,93.7225,13.7673,2.6535,82.4883,0.67522
2203,0.0662,94.5715,13.8281,2.6148,82.8651,0.68023
2204,0.0663,93.9939,13.889,2.6689,83.2425,0.68522
2205,0.0664,94.5015,13.9496,2.7075,83.6177,0.69028
2206,0.06655,94.3324,14.0095,2.5546,83.9893,0.69531
2207,0.06675,93.6497,14.0695,2.5773,84.361,0.70029
2208,0.0669,94.112,14.1294,2.7619,84.7327,0.7053
2209,0.06705,94.1498,14.1888,2.6605,85.1014,0.71029
2210,0.0671,94.226,14.248,2.6447,85.4694,0.71517
2211,0.06715,94.1753,14.3073,2.6864,85.8372,0.72007
2212,0.06715,94.1678,14.366,2.7287,86.2019,0.72506
2213,0.0671,94.108,14.424,2.6542,86.5626,0.73008
2214,0.06705,94.1167,14.4816,2.7386,86.9211,0.7352
2215,0.06705,94.3406,14.5386,2.7699,87.2752,0.74051
2216,0.06715,94.1309,14.5945,2.7497,87.6236,0.74593
2217,0.0673,93.9922,14.65,2.7564,87.9692,0.75136
2218,0.0675,94.0099,14.7054,2.6803,88.3139,0.75678
2219,0.06775,94.1071,14.7604,2.7329,88.657,0.76216
2220,0.06805,93.9662,14.8155,2.7145,89,0.76742
2221,0.06825,93.8049,14.8708,2.7979,89.345,0.77253
2222,0.06845,93.7421,14.9262,2.7797,89.6906,0.77756
2223,0.0686,93.9631,14.9815,2.7788,90.0357,0.7825
2224,0.06885,94.0627,15.0368,2.7782,90.381,0.78736
2225,0.06905,94.0997,15.0921,2.8051,90.7266,0.79217
2226,0.0692,94.0081,15.1473,2.7762,91.0718,0.79689
2227,0.06935,93.6954,15.2025,2.8172,91.4167,0.80155
2228,0.0695,93.9524,15.2576,2.7596,91.7613,0.80616
2229,0.06965,93.6093,15.3125,2.8664,92.1049,0.81077
2230,0.0699,93.7465,15.3672,2.8052,92.4473,0.81534
2231,0.0702,93.5023,15.422,2.7923,92.7899,0.81985
2232,0.0705,93.957,15.4768,2.9342,93.1335,0.82426
2233,0.0709,93.7759,15.5318,2.8279,93.4783,0.82853
2234,0.0713,93.8304,15.5872,2.9219,93.8255,0.83263
2235,0.0716,93.6107,15.6431,2.9006,94.176,0.83651
2236,0.0718,93.6614,15.6994,3.0394,94.5291,0.84024
2237,0.07205,93.3912,15.7558,2.7978,94.8834,0.84386
2238,0.07235,93.3266,15.8124,2.9607,95.2386,0.84742
2239,0.07255,93.3499,15.8691,2.9714,95.5949,0.85091
2240,0.0727,93.8325,15.9258,2.9884,95.9518,0.85433
2241,0.0729,93.5546,15.9826,2.9549,96.3086,0.85775
2242,0.0731,93.4106,16.0392,2.9547,96.665,0.86118
2243,0.07325,93.3559,16.0958,3.0366,97.021,0.86461
2244,0.0733,93.2366,16.1522,2.918,97.3765,0.86804
2245,0.0734,93.643,16.2084,2.9407,97.7304,0.87154
2246,0.07345,93.5703,16.2642,2.9956,98.0821,0.87513
2247,0.07355,93.4617,16.3196,3.0234,98.4314,0.87881
2248,0.07365,93.4439,16.3747,2.8979,98.7785,0.88258
2249,0.0737,93.5802,16.4293,3.028,99.1234,0.88643
2250,0.07365,93.5378,16.4836,3.0331,99.466,0.89036
2251,0.07355,93.5867,16.5373,3.0289,99.8051,0.89443
2252,0.0734,93.1392,16.5902,3.0297,100.1397,0.89869
2253,0.0732,93.1982,16.6422,3.0173,100.4688,0.90319
2254,0.073,93.5252,16.6932,3.1504,100.7913,0.90797
2255,0.0729,93.5038,16.7431,3.162,101.1069,0.91305
2256,0.07285,93.4988,16.7919,3.0185,101.416,0.91839
2257,0.07275,93.3201,16.8399,3.0993,101.7198,0.92392
2258,0.0726,93.3355,16.887,3.0953,102.0185,0.92962
2259,0.07255,93.2287,16.9333,3.1398,102.3118,0.93551
2260,0.07245,93.2759,16.9787,3.0909,102.5997,0.94158
2261,0.0724,93.5238,17.0233,3.0755,102.8828,0.94779
2262,0.0723,93.3284,17.0671,3.1123,103.1611,0.95414
2263,0.07225,93.3131,17.1102,3.0339,103.4347,0.96062
2264,0.07225,93.3369,17.1526,3.109,103.7037,0.96722
2265,0.0723,92.9596,17.1942,3.0186,103.9688,0.9739
2266,0.0724,93.6121,17.2354,3.2219,104.2307,0.98059
2267,0.0724,93.1406,17.2763,3.1119,104.4907,0.98724
2268,0.0724,93.6097,17.3168,3.1897,104.7483,0.99385
2269,0.07245,93.2174,17.3568,3.2689,105.0032,1.0005
2270,0.0726,93.3275,17.3964,3.1057,105.2555,1.0071
2271,0.07275,93.1134,17.4358,3.1429,105.5064,1.0136
2272,0.07295,93.476,17.475,3.1334,105.7566,1.02
2273,0.0731,93.192,17.5142,3.1557,106.0069,1.0262
2274,0.07325,93.1606,17.5535,3.2381,106.2574,1.0323
2275,0.07335,93.2452,17.5927,3.0716,106.5078,1.0382
2276,0.07345,93.3309,17.6318,3.258,106.7577,1.044
2277,0.07355,92.9373,17.6708,3.2401,107.0067,1.0497
2278,0.07365,92.8684,17.7096,3.214,107.2546,1.0553
2279,0.0737,93.2259,17.7481,3.246,107.5014,1.0609
2280,0.07385,93.1402,17.7865,3.1927,107.7467,1.0664
2281,0.07395,92.7638,17.8246,3.3004,107.9908,1.0719
2282,0.07415,93.2357,17.8626,3.2322,108.2342,1.0773
2283,0.07435,92.9429,17.9006,3.1956,108.4773,1.0826
2284,0.0746,93.1215,17.9386,3.214,108.7209,1.0877
2285,0.07475,93.2258,17.9767,3.3279,108.9656,1.0926
2286,0.0749,93.1689,18.015,3.2513,109.2111,1.0973
2287,0.07515,92.8692,18.0533,3.2391,109.4569,1.1019
2288,0.0754,92.9629,18.0917,3.2876,109.7033,1.1064
2289,0.0757,93.1143,18.1302,3.2589,109.9512,1.1107
2290,0.07595,93.1485,18.1691,3.292,110.2011,1.1147
2291,0.07615,93.0136,18.2083,3.2661,110.453,1.1186
2292,0.07635,93.1648,18.2477,3.312,110.7065,1.1222
2293,0.0766,93.0404,18.2872,3.3683,110.9608,1.1258
2294,0.07685,92.9502,18.3269,3.2678,111.2163,1.1292
2295,0.07705,92.7083,18.3668,3.3382,111.4734,1.1324
2296,0.07725,92.8718,18.4069,3.2793,111.7316,1.1356
2297,0.0774,92.9371,18.4471,3.2893,111.9907,1.1386
2298,0.07755,92.9758,18.4873,3.3122,112.2502,1.1416
2299,0.07765,92.7714,18.5275,3.3055,112.5095,1.1446
2300,0.0777,92.7425,18.5675,3.2926,112.7682,1.1476
2301,0.07775,92.9496,18.6074,3.2487,113.0254,1.1507
2302,0.0777,92.9732,18.6468,3.2751,113.2806,1.1539
2303,0.0777,92.745,18.6859,3.3781,113.5328,1.1572
2304,0.0776,92.6048,18.7243,3.4393,113.7817,1.1607
2305,0.07755,92.7312,18.7622,3.2815,114.0266,1.1645
2306,0.07755,92.7616,18.7993,3.3322,114.2671,1.1685
2307,0.0775,92.8322,18.8358,3.4137,114.5038,1.1727
2308,0.0774,92.1292,18.8718,3.3662,114.7368,1.1771
2309,0.07725,92.9804,18.9071,3.4487,114.9655,1.1817
2310,0.07705,92.4007,18.9415,3.3368,115.1891,1.1865
2311,0.0769,92.5658,18.975,3.3623,115.4066,1.1917
2312,0.0768,92.4443,19.0075,3.2854,115.6178,1.1973
2313,0.0767,92.5853,19.0392,3.3358,115.8234,1.2031
2314,0.07655,92.4907,19.07,3.4721,116.0239,1.2092
2315,0.0765,92.8035,19.1,3.4233,116.219,1.2155
2316,0.07645,92.9893,19.1293,3.3809,116.4093,1.222
2317,0.0765,92.573,19.1578,3.432,116.5954,1.2287
2318,0.0765,92.6073,19.1859,3.38,116.7784,1.2354
2319,0.07655,92.505,19.2136,3.4538,116.9589,1.2421
2320,0.0766,92.8437,19.241,3.3172,117.1372,1.2488
2321,0.0766,92.5004,19.268,3.4955,117.3137,1.2554
2322,0.07665,92.6917,19.2948,3.4419,117.4883,1.2619
2323,0.0766,92.548,19.3212,3.4726,117.6609,1.2685
2324,0.07665,92.632,19.3473,3.4023,117.831,1.275
2325,0.07675,92.7515,19.3729,3.3704,117.9987,1.2816
2326,0.0768,92.8102,19.3983,3.372,118.165,1.2881
2327,0.07685,92.4424,19.4236,3.3365,118.3301,1.2944
2328,0.077,92.4839,19.4486,3.4645,118.4939,1.3007
2329,0.0771,92.5301,19.4735,3.3697,118.657,1.3069
2330,0.07725,92.525,19.4984,3.5346,118.8199,1.3128
2331,0.0774,92.7517,19.5233,3.4325,118.9829,1.3186
2332,0.0775,92.5323,19.5482,3.5464,119.1463,1.3242
2333,0.07765,92.4747,19.5731,3.4713,119.31,1.3296
2334,0.07785,92.1926,19.5981,3.4167,119.4738,1.3348
2335,0.078,92.5375,19.6232,3.4885,119.6386,1.3398
2336,0.0782,92.6739,19.6484,3.5806,119.8043,1.3445
2337,0.0783,92.7393,19.6738,3.4656,119.9712,1.349
2338,0.07845,92.697,19.6993,3.4744,120.1388,1.3534
2339,0.0786,92.4419,19.7248,3.5207,120.3067,1.3576
2340,0.07875,92.4042,19.7504,3.5302,120.4752,1.3617
2341,0.079,92.7742,19.7761,3.4786,120.6441,1.3656
2342,0.0793,92.0543,19.8019,3.5444,120.8143,1.3693
2343,0.0797,92.719,19.8281,3.4691,120.987,1.3727
2344,0.08,92.505,19.8549,3.507,121.1637,1.3757
2345,0.0802,92.2853,19.8824,3.5886,121.3446,1.3783
2346,0.08035,92.5369,19.9103,3.5805,121.5286,1.3806
2347,0.08045,92.2817,19.9384,3.6175,121.7142,1.3827
2348,0.08045,92.6243,19.9665,3.5695,121.9002,1.3848
2349,0.08055,92.7196,19.9945,3.5832,122.0851,1.387
2350,0.08065,92.6973,20.0223,3.5008,122.2686,1.3893
2351,0.08075,92.3561,20.0499,3.5696,122.4512,1.3916
2352,0.08085,92.2156,20.0774,3.5835,122.633,1.3939
2353,0.0809,92.2068,20.1047,3.5432,122.8141,1.3963
2354,0.081,92.1629,20.1319,3.6501,122.9942,1.3988
2355,0.0811,92.2248,20.1589,3.6446,123.1731,1.4012
2356,0.08115,91.9346,20.1858,3.5427,123.3512,1.4037
2357,0.0813,92.3934,20.2125,3.5009,123.5283,1.4063
2358,0.0815,92.4158,20.239,3.4781,123.7047,1.4089
2359,0.0817,92.2585,20.2657,3.5846,123.8814,1.4113
2360,0.08185,92.1271,20.2924,3.528,124.0593,1.4137
2361,0.08195,92.2681,20.3194,3.5447,124.2382,1.4159
2362,0.08195,92.1437,20.3463,3.6596,124.4173,1.418
2363,0.0819,92.1878,20.3731,3.5381,124.5954,1.4202
2364,0.08195,92.3437,20.3994,3.6153,124.771,1.4226
2365,0.0821,92.3444,20.4254,3.5625,124.944,1.4252
2366,0.08235,91.9945,20.4512,3.5294,125.1159,1.4278
2367,0.08265,92.3818,20.4771,3.6759,125.2884,1.4303
2368,0.083,92.083,20.5033,3.663,125.4632,1.4325
2369,0.08325,91.9568,20.53,3.6575,125.6414,1.4345
2370,0.08355,91.6852,20.5572,3.6291,125.8231,1.4361
2371,0.08385,91.8893,20.5849,3.6195,126.0079,1.4374
2372,0.08415,92.1206,20.6131,3.6277,126.196,1.4385
2373,0.08445,91.9697,20.6417,3.6787,126.3875,1.4393
2374,0.08465,91.7476,20.6708,3.6354,126.5823,1.4399
2375,0.0848,92.2415,20.7003,3.5949,126.7797,1.4403
2376,0.08495,92.3394,20.73,3.5963,126.9784,1.4407
2377,0.085,92.0084,20.7598,3.7364,127.1775,1.4411
2378,0.085,92.0953,20.7894,3.6598,127.3762,1.4416
2379,0.085,92.2673,20.8188,3.5598,127.573,1.4423
2380,0.0851,91.9313,20.8477,3.6307,127.7671,1.4433
2381,0.08515,91.8896,20.8763,3.6449,127.9592,1.4445
2382,0.08525,92.1214,20.9047,3.7017,128.1495,1.4459
2383,0.0853,91.9856,20.9328,3.7636,128.3384,1.4473
2384,0.0853,91.9256,20.9606,3.7595,128.5258,1.449
2385,0.0852,91.9256,20.9882,3.6782,128.711,1.4508
2386,0.08505,92.0159,21.0152,3.6711,128.8929,1.4529
2387,0.08495,92.1913,21.0415,3.7189,129.0699,1.4554
2388,0.08485,92.084,21.067,3.7347,129.2418,1.4583
2389,0.08485,92.2284,21.0918,3.7215,129.4086,1.4616
2390,0.0848,92.2119,21.1159,3.7045,129.5713,1.4651
2391,0.0848,92.0392,21.1394,3.6615,129.7303,1.469
2392,0.0848,91.9145,21.1625,3.6599,129.8859,1.473
2393,0.0848,91.8693,21.1851,3.7074,130.0386,1.4772
2394,0.08485,92.072,21.2073,3.6731,130.1885,1.4815
2395,0.085,92.152,21.2291,3.6509,130.3362,1.4859
2396,0.08515,92.0479,21.2508,3.7323,130.4829,1.4903
2397,0.0854,92.0615,21.2724,3.6277,130.6296,1.4945
2398,0.08565,91.8074,21.2943,3.7299,130.7775,1.4985
2399,0.08595,91.772,21.3164,3.7866,130.9277,1.5021
2400,0.0862,91.5,21.339,3.7316,131.0808,1.5054
2401,0.08655,92.181,21.3621,3.6916,131.2371,1.5084
2402,0.0869,91.6832,21.3856,3.7051,131.3971,1.5109
2403,0.08735,91.8967,21.4099,3.7419,131.5614,1.513
2404,0.08775,92.0256,21.4348,3.7282,131.7311,1.5145
2405,0.0882,91.7906,21.4607,3.6909,131.9066,1.5156
2406,0.0886,91.4687,21.4874,3.8042,132.0882,1.5162
2407,0.08895,91.3988,21.515,3.8192,132.2758,1.5163
2408,0.0893,91.9234,21.5433,3.7515,132.4686,1.516
2409,0.0896,91.5006,21.5723,3.8139,132.666,1.5154
2410,0.0899,91.6973,21.6018,3.7598,132.8673,1.5146
2411,0.09015,91.7901,21.6319,3.8666,133.0719,1.5137
2412,0.09035,91.839,21.6623,3.7187,133.2793,1.5126
2413,0.09055,91.6465,21.693,3.7197,133.4886,1.5115
2414,0.0908,91.6631,21.7238,3.8445,133.6991,1.5104
2415,0.09095,91.5629,21.7548,3.8403,133.911,1.5093
2416,0.09105,91.5684,21.786,3.8039,134.1238,1.5082
2417,0.09105,91.4462,21.8171,3.8538,134.3365,1.5073
2418,0.09105,91.4231,21.848,3.9119,134.5476,1.5066
2419,0.091,91.4837,21.8784,3.7803,134.756,1.5062
2420,0.0909,91.4297,21.9084,3.7659,134.961,1.5062
2421,0.0907,91.5221,21.9377,3.9602,135.1618,1.5065
2422,0.09055,91.6084,21.9661,3.7941,135.357,1.5074
2423,0.0903,91.5169,21.9936,3.6883,135.5458,1.5089
2424,0.09015,91.6792,22.0201,3.8615,135.7276,1.5109
2425,0.09005,91.4809,22.0456,3.7721,135.9023,1.5135
2426,0.09,91.7559,22.0701,3.8239,136.071,1.5166
2427,0.0899,91.347,22.0939,3.7995,136.2346,1.5201
2428,0.08985,91.5534,22.117,3.8304,136.3936,1.5238
2429,0.0898,91.2909,22.1394,3.9001,136.5481,1.5279
2430,0.08975,91.3879,22.1613,3.8913,136.6986,1.5322
2431,0.08965,91.3582,22.1825,3.8232,136.8452,1.5367
2432,0.08965,91.6145,22.2032,3.7886,136.9876,1.5415
2433,0.08965,91.4721,22.2233,3.9898,137.1262,1.5465
2434,0.08955,91.3878,22.2429,3.8844,137.2616,1.5516
2435,0.08955,91.546,22.262,3.7792,137.3936,1.5569
2436,0.0896,91.521,22.2805,3.9066,137.5221,1.5624
2437,0.0897,91.4568,22.2987,3.8799,137.6479,1.5679
2438,0.0898,91.3052,22.3167,3.8621,137.7724,1.5734
2439,0.08985,91.6418,22.3346,3.9129,137.8962,1.5787
2440,0.08995,91.5431,22.3523,3.847,138.0192,1.584
2441,0.0901,91.6256,22.37,3.8741,138.1415,1.5891
2442,0.09015,91.7447,22.3876,3.7908,138.2637,1.5941
2443,0.09025,91.2803,22.4052,3.8985,138.3858,1.5989
2444,0.09025,91.5447,22.4227,3.884,138.5073,1.6037
2445,0.0902,91.2772,22.44,3.7382,138.6276,1.6084
2446,0.0902,91.4444,22.4569,3.7449,138.7456,1.6133
2447,0.090275,91.5135,22.4735,3.9444,138.8607,1.6182
2448,0.09025,91.2415,22.4897,3.8567,138.9739,1.6232
2449,0.090175,91.2585,22.5057,3.8952,139.0851,1.6283
2450,0.0901,91.5381,22.5212,3.8379,139.1932,1.6334
2451,0.090125,91.5163,22.5362,3.9026,139.2977,1.6389
2452,0.0901,91.6644,22.5507,3.8519,139.3989,1.6444
2453,0.090075,91.1709,22.5648,4.0028,139.4974,1.6501
2454,0.09015,91.606,22.5785,3.96,139.5931,1.6558
2455,0.090175,91.5899,22.5919,3.7885,139.6868,1.6616
2456,0.0902,91.7622,22.6051,4.0077,139.7789,1.6673
2457,0.090275,91.4933,22.618,3.9126,139.8695,1.673
2458,0.09035,91.5281,22.6307,3.9426,139.9588,1.6786
2459,0.090475,91.4923,22.6434,3.9867,140.0474,1.6841
2460,0.09065,91.3145,22.656,3.9523,140.1357,1.6895
2461,0.090825,91.5528,22.6687,3.9983,140.2248,1.6945
2462,0.09105,91.1941,22.6816,3.8805,140.3155,1.6993
2463,0.091325,91.2886,22.6948,3.8657,140.4082,1.7036
2464,0.09165,91.439,22.7084,3.9562,140.5041,1.7074
2465,0.0429,96.8256,6.6995,1.6642,40.1633,0.036192
2466,0.0431,96.7469,6.7655,1.6517,40.5626,0.05058
2467,0.0432,96.8331,6.8277,1.6645,40.9393,0.06496
2468,0.04325,96.7136,6.8888,1.6169,41.3097,0.079001
2469,0.0432,96.8558,6.9495,1.5736,41.6773,0.092664
2470,0.0431,96.725,7.0096,1.6738,42.0415,0.10597
2471,0.04295,96.666,7.0691,1.7384,42.4021,0.11895
2472,0.0428,96.5206,7.1278,1.7031,42.7578,0.13165
2473,0.0427,96.5763,7.1856,1.741,43.1081,0.14408
2474,0.0426,97.0391,7.2426,1.7154,43.4537,0.15627
2475,0.04255,97.0904,7.2988,1.763,43.7948,0.16823
2476,0.04255,96.5611,7.3543,1.8118,44.1314,0.17995
2477,0.0426,96.7021,7.4092,1.6746,44.4646,0.19144
2478,0.04275,96.7204,7.4636,1.6789,44.7948,0.20267
2479,0.0429,96.623,7.5176,1.6923,45.1228,0.21362
2480,0.043,96.9808,7.5717,1.8295,45.4509,0.22426
2481,0.0431,96.7506,7.6258,1.8202,45.7792,0.23465
2482,0.04325,96.5453,7.6794,1.7372,46.1051,0.2448
2483,0.04345,96.4244,7.7328,1.8114,46.4292,0.25467
2484,0.0436,96.6228,7.7864,1.7198,46.7547,0.26423
2485,0.04375,96.5999,7.8401,1.7959,47.081,0.27357
2486,0.0439,96.3477,7.8935,1.941,47.406,0.28269
2487,0.0441,96.6675,7.947,1.8091,47.7311,0.29157
2488,0.0444,96.5438,8.0007,1.8679,48.0573,0.30025
2489,0.04475,96.7392,8.0543,1.8583,48.3835,0.30873
2490,0.0451,96.4568,8.1081,1.8302,48.7107,0.3169
2491,0.0455,96.5491,8.1626,1.7869,49.0419,0.32477
2492,0.04595,96.3264,8.2177,1.746,49.3775,0.3324
2493,0.0463,96.4138,8.2733,1.8454,49.7156,0.33974
2494,0.04665,96.5833,8.3294,1.8284,50.0572,0.34679
2495,0.04695,96.5841,8.3863,1.813,50.4035,0.3536
2496,0.04715,96.3421,8.4436,1.934,50.7523,0.36022
2497,0.04725,96.7344,8.5009,1.8545,51.1012,0.36667
2498,0.04725,96.2726,8.5583,1.9222,51.4512,0.37299
2499,0.0473,96.4879,8.6157,1.9425,51.8009,0.37928
2500,0.0474,96.3116,8.6724,1.9079,52.1463,0.38558
2501,0.04755,96.2029,8.7285,1.9571,52.4884,0.39179
2502,0.0477,96.5431,8.7847,2.0405,52.8309,0.39788
2503,0.0478,96.2696,8.8408,1.8625,53.1734,0.40392
2504,0.0479,96.1677,8.8966,1.9214,53.5134,0.40989
2505,0.04805,96.1614,8.9522,1.9338,53.8532,0.41578
2506,0.0482,96.2287,9.0079,1.8846,54.1932,0.42164
2507,0.04835,96.1651,9.0632,1.9808,54.5307,0.42747
2508,0.04845,96.1605,9.1182,2.0376,54.8664,0.43318
2509,0.0486,96.0994,9.1733,2.1304,55.2029,0.43878
2510,0.0487,95.9531,9.2284,2.0894,55.5391,0.44435
2511,0.04885,96.0993,9.283,2.0825,55.873,0.44986
2512,0.0489,95.8245,9.3376,1.958,56.2069,0.4553
2513,0.049,96.0405,9.3923,2.0761,56.5408,0.46075
2514,0.04905,96.0775,9.4463,2.1093,56.8712,0.46621
2515,0.04905,96.1067,9.4998,2.0354,57.1986,0.4716
2516,0.04915,96.1863,9.5532,2.0956,57.5253,0.47694
2517,0.04935,95.8271,9.6063,1.969,57.8503,0.48231
2518,0.0496,95.8076,9.6591,2.1209,58.173,0.48762
2519,0.0498,96.3184,9.712,1.9683,58.4972,0.4928
2520,0.05,96.4115,9.7653,1.989,58.8233,0.49793
2521,0.05015,96.1012,9.8183,2.053,59.1482,0.503
2522,0.0503,95.8354,9.8712,2.0932,59.472,0.50795
2523,0.0504,96.0026,9.9243,2.2325,59.7973,0.5128
2524,0.05045,95.9224,9.9773,2.1645,60.1223,0.51765
2525,0.05045,95.5358,10.0298,2.1131,60.4443,0.52248
2526,0.0505,95.8734,10.0821,2.185,60.7651,0.52731
2527,0.05055,95.8277,10.1342,2.144,61.0847,0.53221
2528,0.0506,95.9192,10.1857,2.1076,61.4002,0.53718
2529,0.0506,95.8468,10.2365,2.1291,61.7125,0.54211
2530,0.0507,95.2293,10.2873,2.1496,62.0238,0.54702
2531,0.0507,95.6123,10.3377,2.2005,62.3334,0.55198
2532,0.05075,95.5482,10.3875,2.1912,62.6394,0.55694
2533,0.0508,95.641,10.4371,2.2117,62.9441,0.56189
2534,0.05095,95.4481,10.4866,2.2283,63.248,0.5669
2535,0.05115,95.7041,10.5355,2.0677,63.5487,0.57193
2536,0.0513,95.5754,10.5842,2.2629,63.8482,0.57685
2537,0.0514,95.8023,10.6331,2.2047,64.1492,0.58166
2538,0.0515,95.5737,10.682,2.239,64.4499,0.58644
2539,0.05155,95.7764,10.7305,2.2935,64.7483,0.59119
2540,0.05165,95.4275,10.779,2.2616,65.0465,0.5959
2541,0.05175,95.326,10.8274,2.2355,65.3443,0.60065
2542,0.0519,95.4729,10.8752,2.3589,65.6392,0.60543
2543,0.0521,95.7259,10.9228,2.3042,65.9322,0.61013
2544,0.0524,95.7915,10.9706,2.2312,66.2268,0.61472
2545,0.0527,95.4798,11.0187,2.2937,66.5227,0.61921
2546,0.05295,95.823,11.0668,2.2629,66.8194,0.62355
2547,0.0532,95.5152,11.1154,2.4484,67.1192,0.6277
2548,0.0534,95.5347,11.1645,2.2399,67.4219,0.63179
2549,0.05355,95.4547,11.2135,2.3936,67.7241,0.63584
2550,0.0536,95.3948,11.2624,2.261,68.0257,0.63977
2551,0.0537,95.5137,11.3114,2.2667,68.3281,0.64367
2552,0.0538,95.5578,11.3602,2.2842,68.6294,0.64762
2553,0.05395,95.4206,11.4085,2.2619,68.928,0.65157
2554,0.05405,94.9879,11.4569,2.3506,69.2271,0.65548
2555,0.0542,95.7848,11.5053,2.3101,69.5262,0.65944
2556,0.0543,95.2605,11.5534,2.3624,69.8231,0.66342
2557,0.0544,95.7283,11.6012,2.3992,70.1187,0.66736
2558,0.05455,95.5624,11.6491,2.2446,70.4148,0.67128
2559,0.05475,94.9394,11.6968,2.2655,70.7099,0.67523
2560,0.0549,95.3735,11.7442,2.4483,71.0037,0.67913
2561,0.05505,95.396,11.7919,2.3452,71.2987,0.68296
2562,0.0551,95.4742,11.8396,2.3277,71.5943,0.6868
2563,0.05515,95.4375,11.887,2.3677,71.8874,0.69067
2564,0.05515,95.4237,11.934,2.4084,72.1787,0.69453
2565,0.0551,95.3658,11.9808,2.3323,72.4691,0.69846
2566,0.05505,95.3848,12.0271,2.4151,72.7559,0.70253
2567,0.05505,95.5934,12.0727,2.4448,73.0384,0.70672
2568,0.05515,95.3896,12.1178,2.4231,73.3185,0.71099
2569,0.0553,95.2672,12.1626,2.4282,73.5965,0.71537
2570,0.0555,95.2902,12.2071,2.3505,73.8722,0.71976
2571,0.05575,95.3759,12.2515,2.4016,74.1479,0.72404
2572,0.05605,95.2454,12.2962,2.3817,74.4253,0.72823
2573,0.05625,95.1018,12.341,2.4636,74.704,0.73228
2574,0.05645,95.0418,12.3861,2.444,74.9841,0.73619
2575,0.0566,95.2447,12.4314,2.4416,75.2659,0.73999
2576,0.05685,95.3432,12.4769,2.4396,75.5483,0.74377
2577,0.05705,95.3807,12.5223,2.4651,75.8306,0.74747
2578,0.0572,95.2921,12.5679,2.4348,76.1142,0.75107
2579,0.05735,95.0026,12.6136,2.4745,76.3987,0.75463
2580,0.0575,95.247,12.6592,2.4155,76.6826,0.75817
2581,0.05765,94.926,12.7048,2.521,76.9664,0.76167
2582,0.0579,95.054,12.7503,2.4584,77.2503,0.76514
2583,0.0582,94.8301,12.796,2.4443,77.5348,0.76857
2584,0.0585,95.2556,12.8419,2.5849,77.8206,0.77188
2585,0.0589,95.0852,12.8881,2.4774,78.1088,0.77505
2586,0.0593,95.1382,12.9348,2.5701,78.4003,0.77806
2587,0.0596,94.9354,12.9821,2.5476,78.6954,0.78087
2588,0.0598,94.982,13.03,2.6852,78.9939,0.78351
2589,0.06005,94.7305,13.0782,2.4424,79.2947,0.78606
2590,0.06035,94.6726,13.1265,2.6041,79.5967,0.78855
2591,0.06055,94.6949,13.1751,2.6137,79.9003,0.79097
2592,0.0607,95.1456,13.224,2.6295,80.2056,0.79334
2593,0.0609,94.8881,13.2729,2.595,80.5113,0.79571
2594,0.0611,94.755,13.3218,2.5937,80.8171,0.79809
2595,0.06125,94.7042,13.3708,2.6744,81.1233,0.80047
2596,0.0613,94.594,13.4198,2.5547,81.4297,0.80287
2597,0.0614,94.9748,13.4685,2.5764,81.735,0.80535
2598,0.06145,94.9076,13.5171,2.6303,82.0388,0.80791
2599,0.06155,94.807,13.5653,2.6571,82.341,0.81058
2600,0.06165,94.792,13.6132,2.5305,82.6413,0.81334
2601,0.0617,94.92,13.6609,2.6596,82.9402,0.81618
2602,0.06165,94.8811,13.7083,2.6638,83.2373,0.81911
2603,0.06155,94.9279,13.7552,2.6586,83.5316,0.82219
2604,0.0614,94.5115,13.8015,2.6585,83.822,0.82546
2605,0.0612,94.5678,13.847,2.6451,84.1073,0.82896
2606,0.061,94.8743,13.8915,2.7772,84.3868,0.83275
2607,0.0609,94.8558,13.935,2.7879,84.6598,0.83685
2608,0.06085,94.8525,13.9775,2.6436,84.927,0.84121
2609,0.06075,94.6869,14.0192,2.7235,85.1893,0.84575
2610,0.0606,94.7026,14.0602,2.7186,85.4472,0.85047
2611,0.06055,94.604,14.1004,2.7622,85.7,0.85539
2612,0.06045,94.649,14.1399,2.7125,85.9482,0.86048
2613,0.0604,94.8814,14.1786,2.6962,86.1921,0.86572
2614,0.0603,94.7,14.2167,2.7323,86.4317,0.87109
2615,0.06025,94.6867,14.2541,2.653,86.6672,0.8766
2616,0.06025,94.7099,14.2908,2.7273,86.8986,0.88223
2617,0.0603,94.3586,14.3269,2.6361,87.1265,0.88793
2618,0.0604,94.9684,14.3627,2.8386,87.352,0.89365
2619,0.0604,94.5289,14.3982,2.7279,87.576,0.89933
2620,0.0604,94.9674,14.4334,2.8049,87.7983,0.90497
2621,0.06045,94.6018,14.4683,2.8834,88.0182,0.91062
2622,0.0606,94.7051,14.5028,2.7194,88.2362,0.91626
2623,0.06075,94.5057,14.5372,2.7559,88.4532,0.92182
2624,0.06095,94.8445,14.5715,2.7457,88.6701,0.92725
2625,0.0611,94.5798,14.6059,2.7673,88.8876,0.93251
2626,0.06125,94.5508,14.6404,2.8491,89.1058,0.93761
2627,0.06135,94.63,14.675,2.6819,89.3245,0.94256
2628,0.06145,94.7103,14.7096,2.8676,89.5432,0.94741
2629,0.06155,94.3432,14.7441,2.8491,89.7615,0.95218
2630,0.06165,94.2791,14.7785,2.8224,89.9792,0.95688
